times	variable	value	tissue	species	type
1.26262626262626	pred.mus.hind.limb	191.113009241629	hind-limb	mus	4 curves
1.28282828282828	pred.mus.hind.limb	193.812503220583	hind-limb	mus	4 curves
1.3030303030303	pred.mus.hind.limb	196.500555777237	hind-limb	mus	4 curves
1.32323232323232	pred.mus.hind.limb	199.17564291113	hind-limb	mus	4 curves
1.34343434343434	pred.mus.hind.limb	201.836229558208	hind-limb	mus	4 curves
1.36363636363636	pred.mus.hind.limb	204.480770999277	hind-limb	mus	4 curves
1.38383838383838	pred.mus.hind.limb	207.107714299707	hind-limb	mus	4 curves
1.4040404040404	pred.mus.hind.limb	209.71549977861	hind-limb	mus	4 curves
1.42424242424242	pred.mus.hind.limb	212.302562505638	hind-limb	mus	4 curves
1.44444444444444	pred.mus.hind.limb	214.867333823476	hind-limb	mus	4 curves
1.46464646464646	pred.mus.hind.limb	217.408242894043	hind-limb	mus	4 curves
1.48484848484848	pred.mus.hind.limb	219.92371826633	hind-limb	mus	4 curves
1.50505050505051	pred.mus.hind.limb	222.412189463754	hind-limb	mus	4 curves
1.52525252525253	pred.mus.hind.limb	224.872088588846	hind-limb	mus	4 curves
1.54545454545455	pred.mus.hind.limb	227.301851943025	hind-limb	mus	4 curves
1.56565656565657	pred.mus.hind.limb	229.699921659169	hind-limb	mus	4 curves
1.58585858585859	pred.mus.hind.limb	232.06474734464	hind-limb	mus	4 curves
1.60606060606061	pred.mus.hind.limb	234.394787732374	hind-limb	mus	4 curves
1.62626262626263	pred.mus.hind.limb	236.688512337614	hind-limb	mus	4 curves
1.64646464646465	pred.mus.hind.limb	238.944403117815	hind-limb	mus	4 curves
1.66666666666667	pred.mus.hind.limb	241.160956133249	hind-limb	mus	4 curves
1.68686868686869	pred.mus.hind.limb	243.336683205766	hind-limb	mus	4 curves
1.70707070707071	pred.mus.hind.limb	245.47011357319	hind-limb	mus	4 curves
1.72727272727273	pred.mus.hind.limb	247.559795536789	hind-limb	mus	4 curves
1.74747474747475	pred.mus.hind.limb	249.604298099253	hind-limb	mus	4 curves
